Segmento;codigo;Produto;Suporte;Transferencia Telefone;Transferencia Blip
REDES FIBRA OPTICA;478;OLT 4840 E;Sim;redes_fibra_optica;Redes Fibra
REDES FIBRA OPTICA;478;OLT 8820 G;Nâo;redes_fibra_optica;Redes Fibra
REDES FIBRA OPTICA;478;OLT 8820 I;Sim;redes_fibra_optica;Redes Fibra
REDES FIBRA OPTICA;478;OLT AN6000-15;Sim;redes_fibra_optica;Redes Fibra
REDES FIBRA OPTICA;478;OLT AN6000-7;Sim;redes_fibra_optica;Redes Fibra
REDES FIBRA OPTICA;478;OLT AN6001-G16;Sim;redes_fibra_optica;Redes Fibra
REDES FIBRA OPTICA;478;OLT G08;Sim;redes_fibra_optica;Redes Fibra
REDES FIBRA OPTICA;478;OLT G16;Sim;redes_fibra_optica;Redes Fibra
REDES FIBRA OPTICA;478;ONT 121 W;Sim;redes_fibra_optica;Redes Fibra
REDES FIBRA OPTICA;478;ONT 140 PoE;Sim;redes_fibra_optica;Redes Fibra
REDES FIBRA OPTICA;478;ONT 1420 G;Nâo;redes_fibra_optica;Redes Fibra
REDES FIBRA OPTICA;478;ONT 1420N G;Nâo;redes_fibra_optica;Redes Fibra
REDES FIBRA OPTICA;478;ONT 142N W;Sim;redes_fibra_optica;Redes Fibra
REDES FIBRA OPTICA;478;ONT HG6145D2 | FiberHome;Sim;redes_fibra_optica;Redes Fibra
REDES FIBRA OPTICA;478;ONT HG6145F | FiberHome;Sim;redes_fibra_optica;Redes Fibra
REDES FIBRA OPTICA;478;ONT HG6145F3 | FiberHome;Sim;redes_fibra_optica;Redes Fibra
REDES FIBRA OPTICA;478;ONU 110;Nâo;redes_fibra_optica;Redes Fibra
REDES FIBRA OPTICA;478;ONU 110 B;Sim;redes_fibra_optica;Redes Fibra
REDES FIBRA OPTICA;478;ONU 110 G;Sim;redes_fibra_optica;Redes Fibra
REDES FIBRA OPTICA;478;ONU R1;Sim;redes_fibra_optica;Redes Fibra
REDES FIBRA OPTICA;476;POE 200 AT;Sim;redes_empresariais;Redes Empresariais
REDES FIBRA OPTICA;478;PP524;Sim;redes_fibra_optica;Redes Fibra
REDES FIBRA OPTICA;478;PP624;Sim;redes_fibra_optica;Redes Fibra
REDES FIBRA OPTICA;478;R3005G;Sim;redes_fibra_optica;Redes Fibra
REDES FIBRA OPTICA;478;Racks e Acessórios;Sim;redes_fibra_optica;Redes Fibra
REDES FIBRA OPTICA;478;Remotize PON;Sim;redes_fibra_optica;Redes Fibra
REDES FIBRA OPTICA;478;RO 1247;Sim;redes_fibra_optica;Redes Fibra
REDES FIBRA OPTICA;478;RO 547;Sim;redes_fibra_optica;Redes Fibra
REDES FIBRA OPTICA;478;RO 847;Sim;redes_fibra_optica;Redes Fibra
REDES FIBRA OPTICA;478;RPD 1657;Sim;redes_fibra_optica;Redes Fibra
REDES FIBRA OPTICA;478;RPD 2057;Sim;redes_fibra_optica;Redes Fibra
REDES FIBRA OPTICA;478;RPD 2467;Sim;redes_fibra_optica;Redes Fibra
REDES FIBRA OPTICA;478;RPD 3667;Sim;redes_fibra_optica;Redes Fibra
REDES FIBRA OPTICA;478;RPD 4417;Sim;redes_fibra_optica;Redes Fibra
REDES FIBRA OPTICA;478;RPD 4417 PP;Sim;redes_fibra_optica;Redes Fibra
REDES FIBRA OPTICA;478;RPD 4467;Sim;redes_fibra_optica;Redes Fibra
REDES FIBRA OPTICA;478;RPD 4467 PP;Sim;redes_fibra_optica;Redes Fibra
REDES FIBRA OPTICA;478;RPD 4495;Sim;redes_fibra_optica;Redes Fibra
REDES FIBRA OPTICA;478;RT 24;Sim;redes_fibra_optica;Redes Fibra
REDES FIBRA OPTICA;478;RT 36;Sim;redes_fibra_optica;Redes Fibra
REDES FIBRA OPTICA;478;RT 44;Sim;redes_fibra_optica;Redes Fibra
REDES FIBRA OPTICA;476;S1016G;Sim;redes_fibra_optica;Redes Fibra
REDES FIBRA OPTICA;476;S1018G-PA;Sim;redes_fibra_optica;Redes Fibra
REDES FIBRA OPTICA;476;S2050G-A;Sim;redes_fibra_optica;Redes Fibra
REDES FIBRA OPTICA;476;S3028G-PB MAX;Sim;redes_fibra_optica;Redes Fibra
REDES FIBRA OPTICA;476;S3054G-B;Sim;redes_fibra_optica;Redes Fibra
REDES FIBRA OPTICA;476;SC 3130;Sim;redes_linha_future;Redes Fibra
REDES FIBRA OPTICA;476;SC 3170;Sim;redes_linha_future;Redes Linha Future
REDES FIBRA OPTICA;476;SC 3570;Sim;redes_linha_future;Redes Linha Future
REDES FIBRA OPTICA;476;SC 5520;Sim;redes_linha_future;Redes Linha Future
REDES FIBRA OPTICA;476;SC 5525;Sim;redes_linha_future;Redes Linha Future
REDES FIBRA OPTICA;476;SC 5530;Sim;redes_linha_future;Redes Linha Future
REDES FIBRA OPTICA;476;SG 2404 PoE Max;Sim;redes_linha_future;Redes Linha Future
REDES FIBRA OPTICA;476;SG 2404 SR;Nâo;redes_fibra_optica;Redes Fibra
REDES FIBRA OPTICA;476;SG 2404D MR L2+;Sim;redes_fibra_optica;Redes Fibra
REDES FIBRA OPTICA;476;SI 3100 P;Sim;redes_linha_future;Redes Linha Future
REDES FIBRA OPTICA;478;SIG;Sim;redes_fibra_optica;Redes Fibra
REDES FIBRA OPTICA;478;UNM2000;Sim;redes_fibra_optica;Redes Fibra
REDES FIBRA OPTICA;478;Wifiber 120 AC;Sim;redes_fibra_optica;Redes Fibra
REDES FIBRA OPTICA;478;WiFiber 1200R;Sim;redes_fibra_optica;Redes Fibra
REDES FIBRA OPTICA;478;Wifiber 121 AC;Sim;redes_fibra_optica;Redes Fibra
REDES FIBRA OPTICA;478;WiFiber AX 1800;Sim;redes_fibra_optica;Redes Fibra
REDES FIBRA OPTICA;478;WiFiber AX 1800V;Sim;redes_fibra_optica;Redes Fibra
REDES FIBRA OPTICA;478;XFA 1 e XFA 2;Sim;redes_fibra_optica;Redes Fibra
REDES FIBRA OPTICA;478;XFC 1, XFC 2 e XFC 12;Sim;redes_fibra_optica;Redes Fibra
REDES FIBRA OPTICA;478;XFCD 808 I;Sim;redes_fibra_optica;Redes Fibra
REDES FIBRA OPTICA;478;XFCT 1600;Sim;redes_fibra_optica;Redes Fibra
REDES FIBRA OPTICA;478;XFCT 1608;Sim;redes_fibra_optica;Redes Fibra
REDES FIBRA OPTICA;478;XFCT 1608S;Sim;redes_fibra_optica;Redes Fibra
REDES FIBRA OPTICA;478;XFCT 1616;Sim;redes_fibra_optica;Redes Fibra
REDES FIBRA OPTICA;478;XFCT 1616S;Sim;redes_fibra_optica;Redes Fibra
REDES FIBRA OPTICA;478;XFE 1 e XFE 2;Sim;redes_fibra_optica;Redes Fibra
REDES FIBRA OPTICA;478;XFF 1;Sim;redes_fibra_optica;Redes Fibra
REDES FIBRA OPTICA;478;XFF 2;Sim;redes_fibra_optica;Redes Fibra
REDES FIBRA OPTICA;478;XFS 121/122/141/142/1161/1162/1321/1322;Sim;redes_fibra_optica;Redes Fibra
REDES FIBRA OPTICA;478;XFSO;Sim;redes_fibra_optica;Redes Fibra
REDES FIBRA OPTICA;478;ZPF 11 U;Sim;redes_fibra_optica;Redes Fibra
COMUNICACAO PERIFERICOS;407;ADP 10;Sim;comunicacao_analogico;Telecom Analógico
COMUNICACAO PERIFERICOS;441;EVC 1000;Sim;comunicacao_hibrido;Telecom Hìbrido
COMUNICACAO PERIFERICOS;407;HC 10;Sim;comunicacao_analogico;Telecom Analógico
COMUNICACAO PERIFERICOS;435;LNBF 8000;Sim;comunicacao_analogico;Telecom Analógico
COMUNICACAO PERIFERICOS;407;QDR 10;Sim;comunicacao_analogico;Telecom Analógico
COMUNICACAO PERIFERICOS;407;RC 3002;Sim;comunicacao_analogico;Telecom Analógico
COMUNICACAO PERIFERICOS;407;RC 4000;Sim;comunicacao_analogico;Telecom Analógico
COMUNICACAO PERIFERICOS;407;RC 4100;Sim;comunicacao_analogico;Telecom Analógico
COMUNICACAO PERIFERICOS;407;RC 5001;Sim;comunicacao_analogico;Telecom Analógico
COMUNICACAO PERIFERICOS;407;RC 5002;Sim;comunicacao_analogico;Telecom Analógico
COMUNICACAO PERIFERICOS;407;RC 5003;Sim;comunicacao_analogico;Telecom Analógico
COMUNICACAO PERIFERICOS;407;RM 7000;Sim;comunicacao_analogico;Telecom Analógico
COMUNICACAO PERIFERICOS;441;RM 8;Sim;comunicacao_hibrido;Telecom Hìbrido
COMUNICACAO PERIFERICOS;407;RPA 6000;Sim;comunicacao_analogico;Telecom Analógico
COMUNICACAO PERIFERICOS;407;RPD 7000 (RPD 7101/RPD 7301/RPD 7001);Sim;comunicacao_analogico;Telecom Analógico
COMUNICACAO PERIFERICOS;407;RPD 8;Sim;comunicacao_hibrido;Telecom Hìbrido
COMUNICACAO PERIFERICOS;407;SAT 800 | KIT Parabólica Digital;Sim;comunicacao_analogico;Telecom Analógico
COMUNICACAO PERIFERICOS;435;TS 9160;Sim;comunicacao_analogico;Telecom Analógico
COMUNICACAO PERIFERICOS;407;Twin Waterproof;Sim;comunicacao_analogico;Telecom Analógico
SISTEMAS AUTOMATIZADOS;493;Acionador de Cortinas Smart - IAC 110;Sim;varejo_casa_inteligente;Varejo Casa Inteligente
SISTEMAS AUTOMATIZADOS;464;Acionadores para Portões Basculantes;Sim;controle_acesso_sistemas_automatizados;Sistemas Automatizados
SISTEMAS AUTOMATIZADOS;464;AF 3000 | CANCELA AUTOM�TICA PARA FLUXO INTENSO;Sim;controle_acesso_sistemas_automatizados;Sistemas Automatizados
SISTEMAS AUTOMATIZADOS;464;BC 500 FAST | AUTOMATIZADOR DE PORTÃO;Sim;controle_acesso_sistemas_automatizados;Sistemas Automatizados
SISTEMAS AUTOMATIZADOS;464;BC 500 | AUTOMATIZADOR DE PORTÃO;Sim;controle_acesso_sistemas_automatizados;Sistemas Automatizados
SISTEMAS AUTOMATIZADOS;464;BR 300;Sim;controle_acesso_sistemas_automatizados;Sistemas Automatizados
SISTEMAS AUTOMATIZADOS;464;BR 400 FAST | AUTOMATIZADOR DE PORTÃO;Sim;controle_acesso_sistemas_automatizados;Sistemas Automatizados
SISTEMAS AUTOMATIZADOS;464;BR 400 | AUTOMATIZADOR DE PORTÃO;Sim;controle_acesso_sistemas_automatizados;Sistemas Automatizados
SISTEMAS AUTOMATIZADOS;466;BT 100;Sim;controle_acesso_sistemas_automatizados;Sistemas Automatizados
SISTEMAS AUTOMATIZADOS;464;CA 1000;Sim;controle_acesso_sistemas_automatizados;Sistemas Automatizados
SISTEMAS AUTOMATIZADOS;464;CI 1000;Sim;controle_acesso_sistemas_automatizados;Sistemas Automatizados
SISTEMAS AUTOMATIZADOS;464;CI 2000;Sim;controle_acesso_sistemas_automatizados;Sistemas Automatizados
SISTEMAS AUTOMATIZADOS;464;Controlador de PORTÃO inteligente Wi-Fi - IGD 110;Sim;controle_acesso_sistemas_automatizados;Sistemas Automatizados
SISTEMAS AUTOMATIZADOS;464;CP 1000;Sim;controle_acesso_sistemas_automatizados;Sistemas Automatizados
SISTEMAS AUTOMATIZADOS;464;Cremalheira de A�o;Sim;controle_acesso_sistemas_automatizados;Sistemas Automatizados
SISTEMAS AUTOMATIZADOS;464;Cremalheira de Alumínio;Sim;controle_acesso_sistemas_automatizados;Sistemas Automatizados
SISTEMAS AUTOMATIZADOS;466;Cremalheiras para port�es deslizantes;Sim;controle_acesso_sistemas_automatizados;Sistemas Automatizados
SISTEMAS AUTOMATIZADOS;464;DC 800 AL | AUTOMATIZADOR DE PORTÃO;Sim;controle_acesso_sistemas_automatizados;Sistemas Automatizados
SISTEMAS AUTOMATIZADOS;464;DC 800 FAST | AUTOMATIZADOR DE PORTÃO;Sim;controle_acesso_sistemas_automatizados;Sistemas Automatizados
SISTEMAS AUTOMATIZADOS;464;DI 1600 | AUTOMATIZADOR DE PORTÃO;Sim;controle_acesso_sistemas_automatizados;Sistemas Automatizados
SISTEMAS AUTOMATIZADOS;464;DR 300;Sim;controle_acesso_sistemas_automatizados;Sistemas Automatizados
SISTEMAS AUTOMATIZADOS;464;DR 300 NY;Sim;controle_acesso_sistemas_automatizados;Sistemas Automatizados
SISTEMAS AUTOMATIZADOS;464;DR 350 FAST NY;Sim;controle_acesso_sistemas_automatizados;Sistemas Automatizados
SISTEMAS AUTOMATIZADOS;464;DR 400 AL;Sim;controle_acesso_sistemas_automatizados;Sistemas Automatizados
SISTEMAS AUTOMATIZADOS;464;DR 400 FAST;Sim;controle_acesso_sistemas_automatizados;Sistemas Automatizados
SISTEMAS AUTOMATIZADOS;464;DR 400 NY;Sim;controle_acesso_sistemas_automatizados;Sistemas Automatizados
SISTEMAS AUTOMATIZADOS;464;DR 400 | AUTOMATIZADOR DE PORTÃO;Sim;controle_acesso_sistemas_automatizados;Sistemas Automatizados
SISTEMAS AUTOMATIZADOS;464;DR 600 AL | AUTOMATIZADOR DE PORTÃO;Sim;controle_acesso_sistemas_automatizados;Sistemas Automatizados
SISTEMAS AUTOMATIZADOS;464;DR 600 FAST | AUTOMATIZADOR DE PORTÃO;Sim;controle_acesso_sistemas_automatizados;Sistemas Automatizados
SISTEMAS AUTOMATIZADOS;464;DR 600 | AUTOMATIZADOR DE PORTÃO;Sim;controle_acesso_sistemas_automatizados;Sistemas Automatizados
SISTEMAS AUTOMATIZADOS;464;EP 02 E EP 04;Sim;controle_acesso_sistemas_automatizados;Sistemas Automatizados
SISTEMAS AUTOMATIZADOS;464;MCP 1001 | Acionador Wi-Fi Smart;Sim;controle_acesso_sistemas_automatizados;Sistemas Automatizados
SISTEMAS AUTOMATIZADOS;464;PD 300;Sim;controle_acesso_sistemas_automatizados;Sistemas Automatizados
SISTEMAS AUTOMATIZADOS;464;PP 200 | AUTOMATIZADOR DE PORTAS PIVOTANTES;Sim;controle_acesso_sistemas_automatizados;Sistemas Automatizados
SISTEMAS AUTOMATIZADOS;464;RP 100;Sim;controle_acesso_sistemas_automatizados;Sistemas Automatizados
SISTEMAS AUTOMATIZADOS;464;ST 100;Sim;controle_acesso_sistemas_automatizados;Sistemas Automatizados
SEGURANCA ELETRONICA HO;357;iM7+ 3MP Full Color;Sim;varejo_mibo;Varejo Mibo
SEGURANCA ELETRONICA HO;357;AGH 3001;Sim;varejo_mibo;Varejo Mibo
SEGURANCA ELETRONICA HO;357;AST 3001;Sim;varejo_mibo;Varejo Mibo
SEGURANCA ELETRONICA HO;357;Cartão SD 32 GB;Sim;varejo_mibo;Varejo Mibo
SEGURANCA ELETRONICA HO;357;Cartão SD 64 GB;Sim;varejo_mibo;Varejo Mibo
SEGURANCA ELETRONICA HO;357;DC 3101;Sim;varejo_mibo;Varejo Mibo
SEGURANCA ELETRONICA HO;357;DC 3102;Sim;varejo_mibo;Varejo Mibo
SEGURANCA ELETRONICA HO;357;DC 3201;Sim;varejo_mibo;Varejo Mibo
SEGURANCA ELETRONICA HO;453;FR 200;Sim;varejo_controle_acesso;Varejo Fechaduras digitais e campainhas
SEGURANCA ELETRONICA HO;453;FR 201;Sim;varejo_controle_acesso;Varejo Fechaduras digitais e campainhas
SEGURANCA ELETRONICA HO;453;FR 220;Sim;varejo_controle_acesso;Varejo Fechaduras digitais e campainhas
SEGURANCA ELETRONICA HO;453;FR 300;Nâo;varejo_controle_acesso;Varejo Fechaduras digitais e campainhas
SEGURANCA ELETRONICA HO;453;FR 320;Sim;varejo_controle_acesso;Varejo Fechaduras digitais e campainhas
SEGURANCA ELETRONICA HO;357;iM3 C Duo;Sim;varejo_mibo;Varejo Mibo
SEGURANCA ELETRONICA HO;357;iM5 S 4M;Sim;varejo_mibo;Varejo Mibo
SEGURANCA ELETRONICA HO;357;iM7 S Full Color;Sim;varejo_mibo;Varejo Mibo
SEGURANCA ELETRONICA HO;357;iM7+ Zoom Full Color;Sim;varejo_mibo;Varejo Mibo
SEGURANCA ELETRONICA HO;357;iR3;Nâo;varejo_mibo;Varejo Mibo
SEGURANCA ELETRONICA HO;357;iS3;Nâo;varejo_mibo;Varejo Mibo
SEGURANCA ELETRONICA HO;357;iS5;Nâo;varejo_mibo;Varejo Mibo
SEGURANCA ELETRONICA HO;357;iS7;Nâo;varejo_mibo;Varejo Mibo
SEGURANCA ELETRONICA HO;493;ISS 1001;Sim;varejo_casa_inteligente;Varejo Casa Inteligente
SEGURANCA ELETRONICA HO;357;MCA 1001;Sim;varejo_mibo;Varejo Mibo
SEGURANCA ELETRONICA HO;357;MIBO - IC3;Nâo;varejo_mibo;Varejo Mibo
SEGURANCA ELETRONICA HO;357;MIBO - IC4;Nâo;varejo_mibo;Varejo Mibo
SEGURANCA ELETRONICA HO;357;MIBO - IC5;Nâo;varejo_mibo;Varejo Mibo
SEGURANCA ELETRONICA HO;357;MIBO - IC7s;Nâo;varejo_mibo;Varejo Mibo
SEGURANCA ELETRONICA HO;357;MIBO CAM - iM1;Sim;varejo_mibo;Varejo Mibo
SEGURANCA ELETRONICA HO;357;MIBO CAM - iM3;Sim;varejo_mibo;Varejo Mibo
SEGURANCA ELETRONICA HO;357;MIBO CAM - iM3 C;Sim;varejo_mibo;Varejo Mibo
SEGURANCA ELETRONICA HO;357;MIBO CAM - iM4;Sim;varejo_mibo;Varejo Mibo
SEGURANCA ELETRONICA HO;357;MIBO CAM - iM4 C;Sim;varejo_mibo;Varejo Mibo
SEGURANCA ELETRONICA HO;357;MIBO CAM - iM5;Sim;varejo_mibo;Varejo Mibo
SEGURANCA ELETRONICA HO;357;MIBO CAM - iM5 SC;Sim;varejo_mibo;Varejo Mibo
SEGURANCA ELETRONICA HO;357;MIBO CAM - iM5+ Full Color;Sim;varejo_mibo;Varejo Mibo
SEGURANCA ELETRONICA HO;357;MIBO CAM - iM7;Sim;varejo_mibo;Varejo Mibo
SEGURANCA ELETRONICA HO;357;MIBO CAM - iM7 Full Color;Sim;varejo_mibo;Varejo Mibo
SEGURANCA ELETRONICA HO;357;MIBO CAM - iME 360;Sim;varejo_mibo;Varejo Mibo
SEGURANCA ELETRONICA HO;357;MIBO CAM - iME 500 FC;Sim;varejo_mibo;Varejo Mibo
SEGURANCA ELETRONICA HO;357;MIBO CAM - iMX;Sim;varejo_mibo;Varejo Mibo
SEGURANCA ELETRONICA HO;357;MIBO CAM - iMX C;Sim;varejo_mibo;Varejo Mibo
SEGURANCA ELETRONICA HO;357;MIBO CAM - iMX1;Sim;varejo_mibo;Varejo Mibo
SEGURANCA ELETRONICA HO;357;Mibo Cloud;Sim;varejo_mibo;Varejo Mibo
SEGURANCA ELETRONICA HO;357;MIBO HOME - AIS 3101;Sim;varejo_mibo;Varejo Mibo
SEGURANCA ELETRONICA HO;357;MIBO HOME - AMH 3001;Sim;varejo_mibo;Varejo Mibo
SEGURANCA ELETRONICA HO;357;MIBO HOME - ASA 3001;Sim;varejo_mibo;Varejo Mibo
SEGURANCA ELETRONICA HO;357;MIBO HOME - ASM 3001;Sim;varejo_mibo;Varejo Mibo
SEGURANCA ELETRONICA HO;357;MSA 1001;Sim;varejo_mibo;Varejo Mibo
SEGURANCA ELETRONICA HO;357;MSM 1001;Sim;varejo_mibo;Varejo Mibo
SEGURANCA ELETRONICA HO;357;MSW 1001;Sim;varejo_mibo;Varejo Mibo
SEGURANCA ELETRONICA HO;357;MTU 1001;Sim;varejo_mibo;Varejo Mibo
VAREJO ENERGIA;492;CABO USB-C-USB-C 1,5M NYLON PRETO EUCC 15NP;Sim;varejo_energia;Varejo Energia
VAREJO ENERGIA;482;Carregador Por Indu��o ECW1 Fast;Sim;varejo_energia;Varejo Energia
VAREJO ENERGIA;482;Carregador Portátil por Indu��o 10.000 mAh EPB 10W Fast;Sim;varejo_energia;Varejo Energia
VAREJO ENERGIA;482;Carregador Portátil USB 10.000 mAh EPB 10 Fast;Sim;varejo_energia;Varejo Energia
VAREJO ENERGIA;482;Carregador Portátil USB 5.000 mAh EPB 05 Fast;Sim;varejo_energia;Varejo Energia
VAREJO ENERGIA;482;CARREGADOR UNIVERSAL VEICULAR ECV2 FAST;Sim;varejo_energia;Varejo Energia
VAREJO ENERGIA;482;CARREGADOR USB VEICULAR UNIVERSAL ECV 11 POWER 38W;Sim;varejo_energia;Varejo Energia
VAREJO ENERGIA;482;Conversor AC/DC Fonte EC1 USB Fast Preto;Sim;varejo_energia;Varejo Energia
VAREJO ENERGIA;482;CONVERSOR AC/DC FONTE EC4 USB QUICK DESKTOP REM;Sim;varejo_energia;Varejo Energia
VAREJO ENERGIA;482;Conversor AC/DC Fonte USB - EC 11 Fast 15W;Sim;varejo_energia;Varejo Energia
VAREJO ENERGIA;482;Conversor AC/DC Fonte USB - EC 2 Fast;Sim;varejo_energia;Varejo Energia
VAREJO ENERGIA;482;Conversor AC/DC Fonte USB Branco - EC 1 Quick;Sim;varejo_energia;Varejo Energia
VAREJO ENERGIA;482;Conversor AC/DC Fonte USB EC 4 Quick Desktop;Sim;varejo_energia;Varejo Energia
VAREJO ENERGIA;482;CONVERSOR AC/DC FONTE USB EC 4 QUICK DESKTOP REM;Sim;varejo_energia;Varejo Energia
VAREJO ENERGIA;482;CONVERSOR AC/DC FONTE USB-EC 13 POWER 30W;Sim;varejo_energia;Varejo Energia
VAREJO ENERGIA;482;CONVERSOR AUT AC/DC FONTE USB EC 11 POWER GAN 32W;Sim;varejo_energia;Varejo Energia
VAREJO ENERGIA;482;Conversor Automático AC/DC 5V 2,4A EC 1 FAST-REM;Sim;varejo_energia;Varejo Energia
VAREJO ENERGIA;482;Conversor Automático AC/DC 5V 3,4A EC 2 FAST-REM;Sim;varejo_energia;Varejo Energia
VAREJO ENERGIA;482;Conversor Automático AC/DC 5V 3,4A EC 2 FAST-REM;Sim;varejo_energia;Varejo Energia
VAREJO ENERGIA;482;Conversor Automático AC/DC EC 1 QUICK-REM;Sim;varejo_energia;Varejo Energia
VAREJO ENERGIA;482;CONVERSOR AUTOMATICO AC/DC EC1 USB QUICK PT UT-133Z-12150Q B;Sim;varejo_mibo;Varejo Energia
VAREJO ENERGIA;482;CONVERSOR AUTOMATICO AC/DC FONTE USB - EC 11 POWER 20W;Sim;varejo_energia;Varejo Energia
VAREJO ENERGIA;482;CONVERSOR AUTOMATICO AC/DC FONTE USB BRANCO - EC 1 FAST;Sim;varejo_energia;Varejo Energia
VAREJO ENERGIA;482;CONVERSOR AUTOMATICO AC/DC FONTE USB BRANCO EC 10 POWER 20W;Sim;varejo_energia;Varejo Energia
VAREJO ENERGIA;482;CONVERSOR AUTOMATICO AC/DC FONTE USB PRETO EC 1 FAST;Sim;varejo_energia;Varejo Energia
VAREJO ENERGIA;482;CONVERSOR AUTOMATICO AC/DC FONTE USB PRETO EC 10 POWER 20W;Sim;varejo_energia;Varejo Energia
VAREJO ENERGIA;482;CONVERSOR AUTOMATICO AC/DC FONTE USB PRETO EC 10 POWER 20W;Sim;varejo_energia;Varejo Energia
VAREJO ENERGIA;482;CONVERSOR AUTOMATICO AC/DC FONTE USB PRETO EC 11 POWER 20W;Sim;varejo_energia;Varejo Energia
VAREJO ENERGIA;493;EAC 1002;Sim;varejo_energia;Varejo Energia
VAREJO ENERGIA;492;EPE 1004;Sim;varejo_energia;Varejo Energia
VAREJO ENERGIA;492;EPE 1005+;Sim;varejo_energia;Varejo Energia
VAREJO ENERGIA;492;EPE 1006;Sim;varejo_energia;Varejo Energia
VAREJO ENERGIA;492;EPE 1008+;Sim;varejo_energia;Varejo Energia
VAREJO ENERGIA;492;EPE 204 e EPE 204+;Sim;varejo_energia;Varejo Energia
VAREJO ENERGIA;492;EPE 205 e EPE 205+;Sim;varejo_energia;Varejo Energia
VAREJO ENERGIA;492;EPR 208 e EPR 208+ Protetor eletr�nico para rack;Sim;varejo_energia;Varejo Energia
VAREJO ENERGIA;492;EPR 212 e EPR 212+ Protetor eletr�nico para rack;Sim;varejo_energia;Varejo Energia
VAREJO ENERGIA;492;EPS 301;Sim;varejo_energia;Varejo Energia
VAREJO ENERGIA;492;EPS 302;Sim;varejo_energia;Varejo Energia
VAREJO ENERGIA;492;ESP 360 S;Sim;varejo_energia;Varejo Energia
VAREJO ENERGIA;492;ESPi 180 E;Sim;varejo_energia;Varejo Energia
VAREJO ENERGIA;492;ESPi 180 E+;Sim;varejo_energia;Varejo Energia
VAREJO ENERGIA;492;ESPi 360;Sim;varejo_energia;Varejo Energia
VAREJO ENERGIA;492;ESPi 360 A;Sim;varejo_energia;Varejo Energia
VAREJO ENERGIA;493;ETS 1001;Sim;varejo_casa_inteligente;Varejo Casa Inteligente
VAREJO ENERGIA;493;ETS 1002;Sim;varejo_casa_inteligente;Varejo Casa Inteligente
VAREJO ENERGIA;493;ETS 2001;Sim;varejo_casa_inteligente;Varejo Casa Inteligente
VAREJO ENERGIA;493;ETS 2002;Sim;varejo_casa_inteligente;Varejo Casa Inteligente
VAREJO ENERGIA;492;EUAB 12PB;Sim;varejo_energia;Varejo Energia
VAREJO ENERGIA;492;EUAB 12PP;Sim;varejo_energia;Varejo Energia
VAREJO ENERGIA;492;EUAB 15NB;Sim;varejo_energia;Varejo Energia
VAREJO ENERGIA;492;EUABC 12PB;Sim;varejo_energia;Varejo Energia
VAREJO ENERGIA;492;EUABC 12PP;Sim;varejo_energia;Varejo Energia
VAREJO ENERGIA;492;EUABC 15NB;Sim;varejo_energia;Varejo Energia
VAREJO ENERGIA;492;EUABC 15NP;Sim;varejo_energia;Varejo Energia
VAREJO ENERGIA;492;EUAC 12PB;Sim;varejo_energia;Varejo Energia
VAREJO ENERGIA;492;EUAC 12PB;Sim;varejo_energia;Varejo Energia
VAREJO ENERGIA;492;EUAC 12PP;Sim;varejo_energia;Varejo Energia
VAREJO ENERGIA;492;EUAC 15NB;Sim;varejo_energia;Varejo Energia
VAREJO ENERGIA;492;EUAC 15NP;Sim;varejo_energia;Varejo Energia
VAREJO ENERGIA;492;EUAL 12PB;Sim;varejo_energia;Varejo Energia
VAREJO ENERGIA;492;EUAL 12PP;Sim;varejo_energia;Varejo Energia
VAREJO ENERGIA;492;EUAL 15NB;Sim;varejo_energia;Varejo Energia
VAREJO ENERGIA;492;EUAL 15NP;Sim;varejo_energia;Varejo Energia
VAREJO ENERGIA;492;EUCC 12PB;Sim;varejo_energia;Varejo Energia
VAREJO ENERGIA;492;EUCC 12PP;Sim;varejo_energia;Varejo Energia
VAREJO ENERGIA;492;EUCC 15NB;Sim;varejo_energia;Varejo Energia
VAREJO ENERGIA;492;EUCL 12PB;Sim;varejo_energia;Varejo Energia
VAREJO ENERGIA;492;EUCL 12PP;Sim;varejo_energia;Varejo Energia
VAREJO ENERGIA;492;EUCL 15NB;Sim;varejo_energia;Varejo Energia
VAREJO ENERGIA;492;EUCL 15NP;Sim;varejo_energia;Varejo Energia
VAREJO ENERGIA;493;EWS 101 I;Sim;varejo_casa_inteligente;Varejo Casa Inteligente
VAREJO ENERGIA;493;EWS 252;Sim;varejo_casa_inteligente;Varejo Casa Inteligente
VAREJO ENERGIA;493;EWS 400;Sim;varejo_casa_inteligente;Varejo Casa Inteligente
VAREJO ENERGIA;482;EXPOSITOR ARAMADO BALCAO P/ ACESSORIOS USB COMPACTO;Sim;varejo_energia;Varejo Energia
VAREJO ENERGIA;493;EZS 1003;Sim;varejo_casa_inteligente;Varejo Casa Inteligente
VAREJO ENERGIA;493;ISA 1001;Sim;varejo_casa_inteligente;Varejo Casa Inteligente
VAREJO ENERGIA;493;ISM 1001;Sim;varejo_casa_inteligente;Varejo Casa Inteligente
VAREJO ENERGIA;357;MIS 1001;Sim;varejo_mibo;Varejo Mibo
VAREJO ENERGIA;357;MIS 1002;Sim;varejo_mibo;Varejo Mibo
VAREJO ENERGIA;357;MIS 1003;Sim;varejo_mibo;Varejo Mibo
VAREJO SOLAR;492;ASI 220;Sim;varejo_energia_solar;Varejo Solar
